Name,Description,Price,Image URL,Product URL
"String arbetsskiva 78x58 cm
ek","String arbetsskiva från String är en praktisk lösning för kök eller hall. Den hanterar upp till 15 kg och är kompatibel med trådgavlar med ett djup på 30 cm. Skivan är lätt att justera i höjd, vilket ger flexibilitet och funktionalitet. Skapad av Nisse Strinning, erbjuder den en smidig arbets- eller avlastningsyta för ditt hem.",1 395 kr,https://www.nordicnest.se/assets/blobs/string-string-arbetsskiva-78x58-cm-ek/04108104609-e84622646f.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/string/stringhylla-arbetsskiva/?variantId=565292-01
"In Between soffbord SK23 50x110 cm
Oljad ek",In Between soffbord SK23 50x110 cm från &Tradition är tillverkat av vacker massiv ek och kommer i en elegant rektangulär design. Soffbordet är formgivet av Sami Kallio och dess minimalistiska uttryck gör att det passar väl in med de flesta typer av inredningsstilar. Placera In Between soffbord framför soffgruppen och skapa en sammanhållen och stilmedveten känsla i vardagsrummet.,5 267 kr,https://www.nordicnest.se/assets/blobs/tradition-in-between-soffbord-sk23-50x110-cm-oljad-ek/504989-01_1_ProductImageMain-f006bbaf8f.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/tradition/in-between-soffbord-sk23-50x110-cm/?variantId=504989-01
"Flower bord 84x90 cm
H45 cm-vit-ek-krom","Flower bord 84x90 cm från svenska Swedese är ett lågt bord med en bordskiva i laminat som formgivits som en blomma och med ett underrede i kromad stål. Tack vare bordets låga design passar det utmärkt som soffbord, oavsett vilken bredd på ditt Flower-bord du väljer.",9 435 kr,https://www.nordicnest.se/assets/blobs/swedese-flower-bord-84x90-cm-h45-cm-vit-ek-krom/511944-01_1_ProductImageMain-50f549cad1.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/swedese/flower-bord-84x90-cm/?variantId=511944-01
"Heart'n'Soul konsolbord 110 cm
Dark oak","Heart'n'Soul konsolbord 110 cm från Umage är en praktisk och diskret möbel. Bordet har en tyginlagd låda för förvaring av nycklar, plånbok eller andra nödvändigheter. Perfekt för hallen, vardagsrummet eller matsalen.",6 749 kr,https://www.nordicnest.se/assets/blobs/umage-heartnsoul-konsolbord-110-cm-dark-oak/594124-01_1_ProductImageMain-d03ff53f7c.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/umage/heartnsoul-konsolbord-120-cm/?variantId=594124-01
"Block bord
vit",Det trendiga bordet Block kommer från danska Normann Copenhagen och är designat av Simon Legald. Block bord är ett mobilt sidobord på hjul och är en mångsidig möbel som kan användas som avlastningsbord i köket eller varför inte som ett snyggt sängbord? Bordet är smidigt att flytta runt med hjälp av sina fyra handtag och kan enkelt matchas med övrig inredning. Välj mellan flera olika färger.,2 169 kr,https://www.nordicnest.se/assets/blobs/normann-copenhagen-block-bord-vit/p_18117-02-01-82f47eb9dc.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/normann-copenhagen/block-bord/?variantId=18117-02
"Pedrera soffbord
mässingsben",Det pompösa glasbordet Pedrera från danska Gubi är formgivet av Barba Corsini & Ruiz Millet. Bordet är en del av serien som tillkom när Barba Corsini renoverade den välkända byggnaden La Pedrera i Barcelona. Då gjordes ett tvättutrymme om till 13 stycken moderna lägenheter där Corsini inredde med möbler som han själv hade designat. Pedrera soffbord var ett av de objekten - ett vackert asymmetriskt glasbord med underrede i stål.,10 842 kr,https://www.nordicnest.se/assets/blobs/gubi-pedrera-soffbord-massingsben/p_28463-01-01-bc6dd9634a.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/gubi/pedrera-soffbord/?variantId=28463-01
"Gubi runt matbord
american walnut","Gubi runt matbord är ett elegant och modernt middagsbord som passar perfekt för måltider med familj och vänner. Designad av Komplot Design och tillverkad av högkvalitativt material, är detta matbord en perfekt kombination av stil och funktionalitet. Med sin runda form och enkelhet i designen, är detta träbord ett utmärkt val för alla som söker en minimalistisk och modern inredning. Gubi runt matbord är ett varumärke som står för kvalitet och stil, och är ett måste för alla som vill ha det bästa inom möbeldesign.",16 797 kr,https://www.nordicnest.se/assets/blobs/gubi-gubi-runt-matbord-american-walnut/41506001002-5b145c4cab.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/gubi/gubi-runt-matbord/?variantId=516963-01
"Anton konsolbord 35x125 cm
Vitpigmenterad ek",Anton konsolbord 35x125 cm från svenska 1898 är ett rektangulärt avställningsbord i ek med två hyllplan. Sidobordet är med sin avskalade design och val av material en tydlig inspiration av den skandinaviska stilen.,12 742 kr,https://www.nordicnest.se/assets/blobs/1898-anton-konsolbord-35x125-cm-vitpigmenterad-ek/513239-01_1_ProductImageMain-f36a619258.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/1898/anton-konsolbord-35x125-cm/?variantId=513239-01
"Anton soffbord Ø90 cm
Vitpigmenterad ek",Anton soffbord Ø90 cm från svenska 1898 är ett runt bord i ek som i både sin design och materialval tydligt inspirerats av den skandinaviska stilen.,7 266 kr,https://www.nordicnest.se/assets/blobs/1898-anton-soffbord-90-cm-vitpigmenterad-ek/513238-01_1_ProductImageMain-343406bd20.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/1898/anton-soffbord-o90-cm/?variantId=513238-01
"Flower mono bord 84x90 cm
H45 Ek lackad-nutmeg RAL1019","Flower mono bord 84x90 cm från svenska Swedese är ett lågt bord med en bordskiva i trä som formgivits som en blomma och med ett underrede i stål. Tack vare bordets låga design passar det utmärkt som soffbord, oavsett vilken bredd på ditt Flower-bord du väljer.",9 350 kr,https://www.nordicnest.se/assets/blobs/swedese-flower-mono-bord-84x90-cm-h45-ek-lackad-nutmeg-ral1019/576323-01_1_ProductImageMain-37d5dddc8b.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/swedese/flower-mono-bord-84x90-cm/?variantId=576323-01
"Androgyne loungebord
Oak dark st.-calacatta viola","Androgyne Loungebord från Audo Copenhagen är ett vackert och uppseendeväckande bord vars ursprungsdesign kommer från den norska designern Danielle Siggerud. Androgyne är ett mångsidigt bord som passar lika bra som soffbord, loungebord eller som bänk till vackra stilleben.",18 081 kr,https://www.nordicnest.se/assets/blobs/audo-copenhagen-androgyne-loungebord-oak-dark-st-calacatta-viola/567476-01_1_ProductImageMain-a79d5152ae.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/audo-copenhagen/androgyne-loungebord/?variantId=567476-01
"Flower bord 107x114 cm
H45cm-vit-valnöt-krom","Flower bord 107x114 cm från svenska Swedese är ett lågt bord med en bordskiva i laminat som formgivits som en blomma och med ett underrede i stål. Tack vare bordets låga design passar det utmärkt som soffbord, oavsett vilken bredd på ditt Flower-bord du väljer.",9 731 kr,https://www.nordicnest.se/assets/blobs/swedese-flower-bord-107x114-cm-h45cm-vit-valnot-krom/523073-01_1_ProductImageMain-7f960659a7.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/swedese/flower-bord-107x114-cm/?variantId=523073-01
"Aria soffbord lågt 37 cm
Ek",Aria soffbord lågt 37 cm från svenska Design House Stockholm är ett runt soffbord i massiv ek med en bordsskiva som förstärkts med lackerade metallplattor. Kombinera gärna bordet med den högre varianten för en fin helhet.,3 346 kr,https://www.nordicnest.se/assets/blobs/design-house-stockholm-aria-soffbord-lagt-37-cm-ek/512328-01_1_ProductImageMain-a9bf9ab0e9.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/design-house-stockholm/aria-soffbord-lagt-37-cm/?variantId=512328-01
"Staffa console table avlastningsbord 33,4x100,8x85 cm
Ivory","Staffa console table avlastningsbord 33,4x100,8x85 cm från ferm LIVING är tillverkat av betong och glasfiber. Inspirerad av de unika vulkaniska stenformationerna på ön Staffa i Skottland, erbjuder denna möbel en robust design som passar både inomhus och utomhus. Dess skulpturala karaktär förhöjer varje entré, hall eller uteplats.",12 499 kr,https://www.nordicnest.se/assets/blobs/ferm-living-staffa-console-table-avlastningsbord-334x1008x85-cm-ivory/613482-01_1_ProductImageMain-31a9715c9d.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/ferm-living/staffa-console-table-avlastningsbord-334x1008x85-cm/?variantId=613482-01
"Carl matbord delbart Ø115 cm
Smoked oak","Möbler
/
Bord
/
Matbord & Köksbord
/
Carl matbord delbart Ø115 cm",26 950 kr,https://www.nordicnest.se/assets/blobs/stolab-carl-matbord-delbart-115-cm-smoked-oak/579053-01_1_ProductImageMain-6ff10932cc.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/stolab/carl-matbord-delbart-o115-cm/?variantId=579053-01
"Androgyne loungebord
Sand/kunis breccia-mörkbetsat ekstativ","Androgyne Loungebord från Audo Copenhagen är ett vackert och uppseendeväckande bord vars ursprungsdesign kommer från den norska designern Danielle Siggerud. Androgyne är ett mångsidigt bord som passar lika bra som soffbord, loungebord eller som bänk till vackra stilleben.",11 121 kr,https://www.nordicnest.se/assets/blobs/audo-copenhagen-androgyne-loungebord-sandkunis-breccia-morkbetsat-ekstativ/555390-01_1_ProductImageMain-3a51ae8c9f.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/audo-copenhagen/androgyne-loungebord/?variantId=555390-01
"Patch HW2 matbord
cacao orinoco, oljat valnötsstativ",Patch HW2 matbord från &Tradition är ett utdragbart bord skapat av Hee Welling. Det kombinerar tidlös design med skickligt hantverk och smarta funktioner. Bordet har en massiv träram och en elegant laminatskiva. De droppformade benen med metalldetaljer och de rundade hörnen ger bordet unika drag som förhöjer dess estetiska värde. En perfekt lösning för både vardag och fest.,35 510 kr,https://www.nordicnest.se/assets/blobs/tradition-patch-hw2-matbord-cacao-orinoco-oljat-valnotsstativ/oljad-valn%C3%B6t-hw2-61ea83a15f.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/tradition/patch-hw2-matbord/?variantId=545689-01
"Carl matbord delbart Ø115 cm
Björk ljus mattlack",Carl matbord delbart Ø115 cm från Stolab är ett runt förlängningsbart bord med plats för upp till fyra iläggsskivor. Vill du använda bordet med fler än två iläggsskivor så behöver du komplettera med ett stödben. Det mjuka formspråket på Carl-bordet är en hyllning till Carl Malmsten och Lilla Åland. Bordsskivan har en fasad kant och de utställda benen har en behagligt svarvad form. Med sina mjuka former och klassiska uttryck är Carl är ett perfekt bord till Lilla Åland-stolarna.,15 950 kr,https://www.nordicnest.se/assets/blobs/stolab-carl-matbord-delbart-115-cm-bjork-ljus-mattlack/573889-01_1_ProductImageMain-6b1df6c164.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/stolab/carl-matbord-delbart-o115-cm/?variantId=573889-01
